20160101_avg_rad,20160201_avg_rad,20160301_avg_rad,20160401_avg_rad,20160501_avg_rad,20160601_avg_rad,20160701_avg_rad,20160801_avg_rad,20160901_avg_rad,20161001_avg_rad,20161101_avg_rad,20161201_avg_rad,20170101_avg_rad,20170201_avg_rad,20170301_avg_rad,20170401_avg_rad,20170501_avg_rad,20170601_avg_rad,20170701_avg_rad,20170801_avg_rad,20170901_avg_rad,20171001_avg_rad,20171101_avg_rad,20171201_avg_rad,Shape_Leng,ADM1_CODE,STATUS,ADM0_NAME,ADM0_CODE,EXP1_YEAR,Shape_Area,system:index,ADM1_NAME,STR1_YEAR,DISP_AREA
0.35139199621024886,0.5181921419753784,0.20175290713431066,0.48544121321292844,0.546611655955436,0.28661427945259144,0.18390070377416537,0.1687205978412565,0.2660116091087602,0.40018281980652026,0.5271744304269163,0.2418963978631647,0.436494259646362,0.4459968918419077,0.6261301424351248,0.6567909816141584,0.5651501882247499,0.3252479250966431,0.39730487612642945,0.3699287547319545,0.5376340141304603,1.1404091399290588,0.54042694725775,0.5784892375052132,4.19898421789,65698,Member State,Nigeria,182,3000,0.385485043496,000000000000000002c9,Abia,1997,NO
0.012210077710538296,0.06697563056204973,0.026475665974339698,0.07827911832077576,0.1401144666604346,-0.008487806036507088,-0.004837745966512166,-0.006946288515758534,-0.008893385720274144,0.013293471042215803,-0.009334694033342987,-0.032317991957489314,0.1126424800190621,0.22053695146985217,0.34991371680298666,0.3459571079849241,0.24213588753476767,0.18116801739680435,0.14262014710698176,0.16031314799559715,0.2972078717214284,0.39075039807201856,0.24365124240397498,0.18371481008345525,12.9033223619,65699,Member State,Nigeria,182,3000,4.05567911843,000000000000000002ce,Bauchi,1997,NO
2.9159466992574634,2.9052734343697995,2.7938809768002395,3.8143674230103435,2.101023414858604,0.9977358791444648,3.3927071003807945,2.4128103274786055,2.7836152842793,3.159400524012707,3.435919428437869,2.237571761659655,2.292057054406561,3.025633637930288,3.52831401535471,2.6837138041316804,3.801948051973328,3.65211058152052,1.7946817551797953,3.0444116592135413,2.2390468883048733,4.527099830317156,3.7953343800972053,3.043213905424835,8.485512574,65700,Member State,Nigeria,182,3000,0.81446427481,000000000000000002cf,Bayelsa,1997,NO
0.015303629477094386,0.10507775650303046,0.02002494543941681,0.09830992317759493,0.16579332573791336,0.14272412029217144,-0.022469514613034952,0.035028014534800686,0.04305311650588101,0.10956015177469514,-0.0010089177483967144,0.011534120830132746,0.14711520819430612,0.2774185805737733,0.4206626670977856,0.5513663841012544,0.2901718728097862,0.1664775172335552,0.20725767996086664,0.21714440042788,0.2832537295476324,0.5123570767964456,0.30008374617523426,0.246072357420669,4.03151148475,65701,Member State,Nigeria,182,3000,0.505730985479,000000000000000002d4,Ebonyi,1997,NO
0.042208821435486654,0.1361349283455407,0.04694871647135736,0.15118159570716383,0.17276585037681547,0.15941348998353463,0.039523209703190725,0.022378518139443995,0.04005962879711589,0.11325364052604385,0.03093117383630789,-0.022417566887454367,0.1041800439980006,0.2681470305071089,0.37646239628815903,0.4649960626966755,0.266370182676592,0.17116295745231483,0.22305280975465233,0.20097244613837958,0.33461553036478847,0.5145729178878813,0.2699590979190957,0.2442203654099487,3.19866345806,65702,Member State,Nigeria,182,3000,0.429199664438,000000000000000002d6,Ekiti,1997,NO
0.3305356556577906,0.3600361298153888,0.12991164803861524,0.3180240471992133,0.34009470538567965,0.2222852756631056,0.1472411866856407,0.1563120072286207,0.22400707556008298,0.2940527087488392,0.13088545845832567,0.3289442752568877,0.44555969931597456,0.4516811239427911,0.4718143658620427,0.5618170884772125,0.36912541206617705,0.23258776130567022,0.21049469928090467,0.2588308749096921,0.34700093003329,0.5528487732917562,0.37653509206414953,0.38993441254953753,4.11849127183,65703,Member State,Nigeria,182,3000,0.629750886128,000000000000000002d7,Enugu,1997,NO
0.03186427237345697,0.07573672680848173,0.03218261115463012,0.08182724313042555,0.15864787057458077,0.003028079561181743,0.04470756299364891,0.04043992361496934,0.027143870108869397,0.04381866098091079,0.033039992727692015,-0.040465115677659196,0.10014046753262823,0.2388608306355366,0.37947094304739587,0.3723522521210153,0.26281956236197773,0.22203555755977317,0.15016797480031707,0.1933524165801696,0.2894423070076017,0.39015569043537074,0.24701479162275658,0.22597702778985201,5.5214963038,65704,Member State,Nigeria,182,3000,1.50190765338,000000000000000002d8,Gombe,1997,NO
0.06972975859801848,0.08271458510406558,0.033019420504520405,0.13318607156220125,0.1577985103047887,0.0658061119326264,0.0203633083112163,0.008952937780610445,0.027567377230869383,0.06694172252440975,0.009905894116427201,-0.008055155470797286,0.12546873728220873,0.24513227039112015,0.3811685220233709,0.3800251187103117,0.26441047594534345,0.16647006347399712,0.18461686233293426,0.14214262771613523,0.2984144305412179,0.4838682164946595,0.23263030915192717,0.20713633749373073,9.15082569712,65705,Member State,Nigeria,182,3000,2.16195303304,000000000000000002e2,Nassarawa,1997,NO
-0.007852100536929706,0.07596766693994726,0.03375175953134114,0.1994058819988424,0.15705604498803466,0.12651305103047106,0.03192845688449372,0.014540013677375563,0.07120261193968962,0.11203190204263082,-0.002479675461888026,-0.0468410548692424,0.07090128284460719,0.2587826027983318,0.40303413871329286,0.43588445465689835,0.27762773869890617,0.20735649458436578,0.23406958279518494,0.18581791164360875,0.34187599955387127,0.5131623111031053,0.2812636766693952,0.21086399577365852,8.10456632034,65706,Member State,Nigeria,182,3000,1.18391373079,000000000000000002e5,Ondo,1997,NO
0.32256128068826845,0.13055233435279687,0.028255513421741537,0.09399263861590285,0.1451484064057777,0.013376012844712796,0.02039418976740076,0.0068676663759976615,0.046916071495444404,0.025832409927299398,0.004505420223795784,0.020279049677092608,0.18018567526113033,0.2963592251029829,0.40310227177431895,0.3730016195727662,0.27108386435256465,0.18049121862796724,0.17151208018641828,0.15206567488809195,0.30354683443816866,0.45594644131724166,0.2469846063637827,0.239094191670464,7.88650094133,65707,Member State,Nigeria,182,3000,2.26914236472,000000000000000002e8,Plateau,1997,NO
4.8923770819548915,5.435408484923496,4.189255607474385,6.312508793489372,4.663831371588858,2.226875820429476,4.246898486893349,3.6232115600501684,4.173549180969526,5.507485706118974,5.216872069867845,3.5671794529034067,4.278327987026299,7.140454449278275,6.325039791042176,3.1654970929499693,4.180285969999359,6.490413956900086,2.973648301865328,2.8604959905963225,3.220324516531958,5.708512818438388,5.237052460927827,4.849044843634484,10.3115149264,65708,Member State,Nigeria,182,3000,0.711473790997,000000000000000002e9,Rivers,1997,NO
-0.027800246149363533,0.03914230039887296,-0.026190694762938383,0.0373445784069996,0.12385851281679809,0.048752502439250715,0.01998078694487545,0.02122396848438351,0.024304039154126055,0.07702349097951831,0.017101297484465375,-0.07079106568406454,0.06294258523797061,0.197332083438069,0.31348737437081786,0.2890219671160282,0.2876725454871383,0.2342759277528855,0.1667513300945115,0.1651846070344106,0.2678318024206555,0.40617003515759853,0.24833568536387632,0.19387196067737306,9.65481413097,65709,Member State,Nigeria,182,3000,2.65995196632,000000000000000002ea,Sokoto,1997,NO
0.18281336615747037,0.0912045870729624,-0.015924061549490456,0.05552042276935853,0.1333614767223751,0.028391376901657772,-0.004455567349073703,0.019774996410767205,0.010344773779199503,0.06719970224548145,0.06334506656044232,0.26910362963523016,0.2126079894158587,0.2291296764764563,0.34386430219144154,0.3039390394801292,0.2642450409185229,0.232811762691129,0.15737205388392622,0.16303744200917955,0.2761384365157334,0.40027498492450836,0.26112507255158945,0.31762244951188623,8.4009080731,65710,Member State,Nigeria,182,3000,2.86684425246,000000000000000002ed,Zamfara,1997,NO
1.1541132710455695,1.1476400668410587,0.7842404605893729,1.0026895665494304,0.9589391494027195,0.7664929371814565,0.9050375735510623,0.6362668341784036,0.8981916138992335,0.835273516083332,0.813221558522417,0.849165050266916,0.9717112881934139,1.0699300866363732,1.0948048346916193,1.0736967296123212,1.0327334999651516,0.9588457025750181,0.8883882535855002,0.3590104632013395,0.9592584549138944,1.2719091643547633,1.0718711436219166,1.0790813903724419,3.42954726949,2221,Member State,Nigeria,182,3000,0.604260399722,000000000000000002ca,Abuja,1000,NO
0.12435217569773814,0.13186763845753202,-0.00749673303143428,0.07182602026577481,0.10586523339649052,0.004255637325584167,0.03232375246383504,-0.010374318061264392,0.007961755218253538,0.007280935106839514,0.0067562213825512535,-0.020796787222295155,0.15342430987755465,0.32709358143869965,0.3659328028576851,0.3325556956559618,0.21428339226611293,0.14987847287346703,0.1507178938082028,0.14693962017664877,0.272053700408373,0.37337914518645815,0.19998025037129233,0.1859642752783788,11.8147227511,2211,Member State,Nigeria,182,3000,2.8309094169,000000000000000002cb,Adamawa,1000,NO
1.1068152650184229,1.430804645501234,1.1960540578339438,2.579654651826979,1.4206065112294919,0.9215006006481509,1.1054859721110364,0.15374755129040515,0.3453953422518185,1.099699750699453,1.2110473076918566,0.7965029061031043,1.2160222083591554,1.206962665299347,1.18147920872617,1.4260365266003896,1.005325072977862,1.17375932330534,0.5299345685202215,0.6394164854978333,1.2569881836923482,2.7023631218975077,1.151563671999398,1.1236037313301888,6.18626956745,2212,Member State,Nigeria,182,3000,0.539041851508,000000000000000002cc,Akwa Ibom,1000,NO
0.363629906725479,0.4813602944196293,0.30487838436941245,0.5653539824139068,0.5408146074824118,0.2511741965101378,0.21273954823124394,0.1896004677324689,0.3064844023623944,0.3635259555464502,0.3089023430050923,0.38187288318072893,0.5551260840460408,0.6912741950953154,0.7894031422248616,0.9087415469651551,0.6931975519163154,0.43231543401567474,0.3409143217069107,0.47596681468969204,0.6330103126936185,0.8907609651214535,0.6890837284110559,0.6082590618693388,3.46566411313,2213,Member State,Nigeria,182,3000,0.37505982119,000000000000000002cd,Anambra,1000,NO
0.053465555469198324,0.08604144777899352,0.005993284987367488,0.09427467459350439,0.1368404408889709,0.08047203770295479,7.782929234802042E-4,-0.015561666580744236,0.02881754630031427,0.03878113677385542,-0.034101362958977324,0.07604911255047463,0.17848438464977257,0.23822933147315387,0.39649025344866673,0.3824764721042932,0.2322563130310591,0.14020362318569896,0.16511623742335493,0.1571023872097306,0.29637087362608805,0.4388146640305296,0.23382814410557584,0.22831129279751783,8.97312458803,2215,Member State,Nigeria,182,3000,2.56514389158,000000000000000002d0,Benue,1000,NO
-0.059547761418728556,0.02692279766568379,0.00466058861882826,0.10091796156561411,0.14502288594224816,-0.016720592035325266,-8.342435363908939E-4,0.01669025895639256,0.01178128558489328,0.20665924913629297,0.2569243640650336,0.02015922488855002,0.0915068646726776,0.21569828840751826,0.3142368072505434,0.35424968893118103,0.23994555074742813,0.1674713402694874,0.12945026753210967,0.14690917863616976,0.2669927304959948,0.7428488674620117,0.2684854297327043,0.17880139738745193,13.7170560855,2216,Member State,Nigeria,182,3000,5.94151993213,000000000000000002d1,Borno,1000,NO
-0.012037545072421729,0.08207621151481259,-0.011848797474616164,0.11791673775213413,0.1923661151664924,0.1155402314718785,0.047677862360807,0.018995797077881085,0.053852196487137856,0.05416465628933186,-0.02174598174908164,-0.028647113905938514,0.09086440184961753,0.24941206083370301,0.36622848762984905,0.4167737791694697,0.22400330970631233,0.11010302108607802,0.124893795173162,0.17967313424849204,0.2949100657530481,0.5345760907278019,0.22786184661138598,0.1868155991090602,10.919583006,2217,Member State,Nigeria,182,3000,1.71571295908,000000000000000002d2,Cross River,1000,NO
4.193562982468246,3.1514483972668303,2.190172235890689,2.8568590190428766,2.3964456882162244,1.3588835728484807,2.7004130339833683,2.2694873842582615,1.833832144885059,2.2815945302346865,2.146253752520356,1.9495906024271612,2.294765293512,2.810605955969373,3.080304768737314,3.474200491962286,3.961264447241182,5.4624613101168285,2.4166832358506842,4.008440139875877,3.974603985044226,5.637893438176474,5.734350045361666,4.894622338768338,11.5548417805,2218,Member State,Nigeria,182,3000,1.36940722516,000000000000000002d3,Delta,1000,NO
0.8404742606401954,0.7443534770352671,0.27987591191846056,0.5028035612266734,0.5091802135896415,0.5298548976449277,0.6966621877981714,0.35664918400913015,0.44358110061253214,0.4773790219273405,0.39684757199183557,0.17297189363106583,0.36971459331959394,0.5327918010518156,0.5931345615733528,0.769324969751819,0.7387470283198028,2.3307227097145944,1.147264043168327,1.4570659284137912,1.4241374853402977,1.3180252933134933,1.1055621654667365,1.5382473959222298,7.45560434109,2219,Member State,Nigeria,182,3000,1.60190025527,000000000000000002d5,Edo,1000,NO
0.802882182935214,1.1707349327047334,1.1982941388483541,1.7074164715581572,1.6249013534386298,1.1818492801386182,0.38581061835616426,0.6349008426396324,0.7152189002571389,1.1623618899853316,1.2931701925242407,1.148363820732652,1.30801948577941,1.6106518584532263,1.7207094901107807,1.5288916658505716,1.3419735508714814,1.153090751245585,0.7931265284762361,1.123553792704747,1.3361208607331028,1.4883174624655462,1.6097515290912177,1.0619983138402653,2.71305102162,2222,Member State,Nigeria,182,3000,0.433385351311,000000000000000002d9,Imo,1000,NO
0.010682591403564833,0.0732025906601112,0.05410178072607297,0.12698408545369674,0.16917838541052366,0.04812679091283077,0.051849742273955356,0.035340281222197005,0.061834673718467695,0.09921860147235717,0.034397446801239934,-0.032825997688632896,0.10224299130788422,0.22561052160367506,0.3705420316060832,0.3843681010049111,0.28316384474718415,0.23485758653582725,0.1756131970366194,0.20424371930307794,0.3271966618383828,0.4368326358098882,0.26087713131245205,0.20853572357766337,10.3966140084,2223,Member State,Nigeria,182,3000,1.99392288523,000000000000000002da,Jigawa,1000,NO
0.2793261512674867,0.20935294484102512,0.030466883896335624,0.12632675857277376,0.2247663087076851,0.12905159312892525,0.037122989607696756,0.044991116538548086,0.06948511091510945,0.10792986116610737,0.061285692751522104,0.17800799835168082,0.2699562143638307,0.37873732173046526,0.4666921603859824,0.4350005168381201,0.29392503993475755,0.20755374868324009,0.2038284108159353,0.19956668486577891,0.2882690252787041,0.4671181693222032,0.2947048027539175,0.3927056825058684,11.5621458189,2224,Member State,Nigeria,182,3000,3.65840969765,000000000000000002db,Kaduna,1000,NO
0.2990955315988708,0.3249721101811336,0.20571088964894418,0.23599068728830788,0.2676427954288598,0.12693516151532933,0.14822083377014691,0.2038818090900451,0.1984245799729531,0.26052086655267565,0.21732839530284798,0.1544459645083182,0.27970585157323175,0.4568924637834959,0.6106195852262853,0.5173738798782332,0.40224458095228954,0.35906968113680315,0.28958208763596105,0.3431587779561688,0.5046626115236003,0.6316983932579945,0.4381097235254334,0.4293259274191124,7.28568392647,2225,Member State,Nigeria,182,3000,1.66552973884,000000000000000002dc,Kano,1000,NO
0.030851885135258526,0.10434000007641388,0.034739708724466814,0.08980386124868218,0.15377302460922637,0.025702724454323384,0.030781594742740788,0.02424539248344623,0.046529637485687204,0.12009435088276116,0.04660060527199046,-0.015450695413417748,0.12657540738242656,0.25705989517812733,0.37195305964367936,0.34433022029422283,0.27481332075685266,0.24938585852596096,0.16203523394429942,0.2066721142319933,0.3149239674501483,0.44404596582771116,0.27788677995553285,0.24971501288175424,8.75885244885,2226,Member State,Nigeria,182,3000,1.9704990383,000000000000000002dd,Katsina,1000,NO
0.03767989532829332,0.07767704614504485,-0.015733095605944304,0.03667658153955769,0.12356387228796718,0.04398565643807006,0.039071575219416885,0.02120351136975045,0.022259213557906266,0.06561474121182201,-5.3957353771136834E-5,-0.02733189945210093,0.12030719752451283,0.23667730672931542,0.33029609447393754,0.29525679195023447,0.3240664712492796,0.2731278874732964,0.19799446374298388,0.17007600547650215,0.2691662305495806,0.4126790655815566,0.2310422307864643,0.2016058453193297,12.8253159426,2227,Member State,Nigeria,182,3000,2.97211901046,000000000000000002de,Kebbi,1000,NO
0.08387583968357998,0.10706720951709707,0.039686733992256674,0.10696310967856824,0.16948503470729245,0.11013197098343676,0.014939456585633545,-0.008613083600734444,0.015225158673614249,0.05442067213028388,-0.03002485706195962,-0.006422422078597113,0.15862152384543998,0.2399380198434369,0.35818602496900476,0.36981370664931057,0.2507103066375112,0.15570702069790876,0.15934760876779325,0.17576387656258624,0.27491405528015955,0.5068062937257025,0.22471854120607113,0.2039551749715799,9.65770743637,2228,Member State,Nigeria,182,3000,2.3722380764,000000000000000002df,Kogi,1000,NO
0.08441027179726263,0.09934868645608416,-0.01678976704281532,0.08448276134381981,0.11561763130015862,0.07007342026900645,0.023554285511452056,0.0023524874113564137,0.03391738390650118,0.046885705966356626,-0.0034869012935671434,-0.011459907200724224,0.12336933224823636,0.23276060015610142,0.32382229333981305,0.38672073017618985,0.26200903140930176,0.2671346506535534,0.15741819902525117,0.18215082934925542,0.2708912929156807,0.4512395219458043,0.21911855690600374,0.20103120307661587,11.7840366848,2229,Member State,Nigeria,182,3000,2.91259761895,000000000000000002e0,Kwara,1000,NO
2.9207944210581633,2.408292451576974,3.0788699609319665,2.976673768701943,2.7645897481210318,2.726019937430931,3.0198376100463635,2.7898453871327584,3.4515129756758305,3.2392311404739784,3.2507581236034233,2.864517948926215,2.8324707055225278,2.7226591014622286,3.0240550527331136,3.8676523694246865,3.6231748446828496,3.090200696027105,2.6127803727727965,3.010290811560889,3.513149680856528,4.022043059210652,3.303693743436512,3.087949257175381,4.22977320952,2230,Member State,Nigeria,182,3000,0.309420263027,000000000000000002e1,Lagos,1000,NO
0.22439699371125438,0.1676354617522692,-0.02980925819491618,0.05641360457061376,0.15176150843553576,0.04464203427569723,-0.013808572036442028,0.001851145424219101,0.013425421843780715,0.05035352097315581,-0.007119202500901678,-0.00812693937275322,0.1937936404674277,0.278008225363178,0.3368644561779991,0.3497939279222525,0.26049809112758177,0.20650706790018744,0.158673089717991,0.15111063109071757,0.2811343214999832,0.429160909488571,0.19038490094660038,0.20406981841029523,16.9767522368,2231,Member State,Nigeria,182,3000,5.85547399244,000000000000000002e3,Niger,1000,NO
0.22025823327523697,0.24339794956925126,0.28338481863465426,0.3685273943387937,0.3493620079810302,0.3739973299140322,0.25497140335318613,0.26443938834777037,0.3544147326798918,0.3731295983579269,0.2293849307870289,0.1690281226613782,0.27924807426546133,0.4231995001908357,0.5549678456680974,0.7076929750026028,0.5629721967147695,0.515639084655224,0.3791115212950001,0.41491086526577176,0.5512668953019976,0.7911954157608091,0.5041255875451242,0.433939995180498,9.01644671849,2232,Member State,Nigeria,182,3000,1.31710676241,000000000000000002e4,Ogun,1000,NO
0.13077321397982947,0.1670109957317298,0.13381887350716054,0.24922989320696107,0.22656240904480232,0.2180856417943651,0.13287759826268603,0.10786446693972654,0.14396114594727402,0.17910442279250272,0.11751929570162842,0.11221650821168476,0.19006772110816328,0.36461579835008645,0.4771414318763494,0.5659074370249182,0.4008402573390372,0.2890602325323651,0.22516768729997863,0.2756530148954537,0.40139563889795254,0.6677305557415509,0.3715658566320308,0.35341172876103366,4.38004917388,2234,Member State,Nigeria,182,3000,0.752933929763,000000000000000002e6,Osun,1000,NO
0.01099071086002053,0.06392343750729546,0.011707891211827307,0.15983119021911962,0.14230056819167486,0.1430502627122429,0.08426140342963982,0.05160644592521707,0.10857499098625521,0.11692326514882526,0.02712375027620534,-0.01134224132530622,0.07599598681777035,0.25624240894975553,0.3874878066672142,0.43978449216550064,0.3213814403674148,0.3539940269505313,0.22051098007207648,0.2350787783352747,0.33408458709192507,0.5074558860740555,0.27177674010797215,0.22811451534152752,8.15434331364,2235,Member State,Nigeria,182,3000,2.24803366078,000000000000000002e7,Oyo,1000,NO
0.1062555237055603,0.18370074282925555,-0.05318535318303053,0.034817649251814395,0.08185579278482216,0.02911053334437974,0.01250645941387184,-0.02996467712569336,0.02233416080445813,-0.0015197881825252694,-0.03224200810187496,-0.009052677038059457,0.24471436312974085,0.3939097721558843,0.382936775037332,0.32695321391862314,0.19458504354127149,0.1093405976029751,0.12400692136905876,0.14035192413176467,0.24134880944686185,0.397572148548845,0.19490474551581585,0.17195095012419287,13.7390326968,2239,Member State,Nigeria,182,3000,4.95718867107,000000000000000002eb,Taraba,1000,NO
-0.0750038614540263,-0.018441598545498393,-8.182313210343719E-4,0.04919660842616804,0.13450983490802063,0.00428142005597775,-0.013281425592458672,0.027724125867033222,0.020210997723684083,0.044061588030347425,0.01510816017499618,-0.08674130433298541,0.04742601355343425,0.16407928326506763,0.29364817419514466,0.3312731800484847,0.2369828684931302,0.19076377778276396,0.13878724706308065,0.14984052753534435,0.24049401671078283,0.36678614824351025,0.20708161668841601,0.16012674345037783,10.3395006337,2240,Member State,Nigeria,182,3000,3.78727846613,000000000000000002ec,Yobe,1000,NO
